shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1330133,50.453856,3.457192,270018
1330133,50.453498,3.456878,270019
1330133,50.453204,3.456615,270020
1330133,50.453169,3.456590,270021
1330133,50.453169,3.456590,280001
1330133,50.453048,3.456500,280002
1330133,50.452888,3.456390,280003
1330133,50.452675,3.456275,280004
1330133,50.452420,3.456161,280005
1330133,50.452313,3.456105,280006
1330133,50.452199,3.456019,280007
1330133,50.452050,3.455864,280008
1330133,50.451884,3.455631,280009
1330133,50.451816,3.455534,280010
1330133,50.451747,3.455427,280011
1330133,50.451611,3.455218,280012
1330133,50.451345,3.454819,280013
1330133,50.451160,3.454526,280014
1330133,50.450981,3.454195,280015
1330133,50.450923,3.454067,280016
1330133,50.450864,3.453895,280017
1330133,50.450834,3.453799,280018
1330133,50.450798,3.453690,280019
1330133,50.450779,3.453589,280020
1330133,50.450750,3.453492,280021
1330133,50.450720,3.453385,280022
1330133,50.450681,3.453231,280023
1330133,50.450635,3.453058,280024
1330133,50.450660,3.453031,280025
1330133,50.450682,3.453002,280026
1330133,50.450699,3.452965,280027
1330133,50.450714,3.452918,280028
1330133,50.450727,3.452848,280029
1330133,50.450730,3.452790,280030
1330133,50.450722,3.452735,280031
1330133,50.450718,3.452690,280032
1330133,50.450707,3.452645,280033
1330133,50.450684,3.452591,280034
1330133,50.450659,3.452550,280035
1330133,50.450615,3.452516,280036
1330133,50.450572,3.452492,280037
1330133,50.450534,3.452484,280038
1330133,50.450508,3.452484,280039
1330133,50.450476,3.452492,280040
1330133,50.450454,3.452505,280041
1330133,50.450427,3.452526,280042
1330133,50.450390,3.452575,280043
1330133,50.450364,3.452618,280044
1330133,50.450176,3.452602,280045
1330133,50.450101,3.452597,280046
1330133,50.449919,3.452558,280047
1330133,50.449816,3.452540,280048
1330133,50.449681,3.452511,280049
1330133,50.449571,3.452462,280050
1330133,50.449449,3.452413,280051
1330133,50.449339,3.452380,280052
1330133,50.449247,3.452346,280053
1330133,50.449156,3.452306,280054
1330133,50.449011,3.452237,280055
1330133,50.448910,3.452183,280056
1330133,50.448811,3.452122,280057
1330133,50.448732,3.452066,280058
1330133,50.448672,3.452019,280059
1330133,50.448562,3.451926,280060
1330133,50.448462,3.451823,280061
1330133,50.448383,3.451726,280062
1330133,50.448336,3.451665,280063
1330133,50.448260,3.451552,280064
1330133,50.448189,3.451422,280065
1330133,50.448163,3.451364,280066
1330133,50.448121,3.451255,280067
1330133,50.448090,3.451152,280068
1330133,50.448068,3.451068,280069
1330133,50.448049,3.450961,280070
1330133,50.448060,3.450924,280071
1330133,50.448068,3.450882,280072
1330133,50.448077,3.450809,280073
1330133,50.448077,3.450746,280074
1330133,50.448074,3.450709,280075
1330133,50.448065,3.450661,280076
1330133,50.448049,3.450613,280077
1330133,50.448037,3.450584,280078
1330133,50.448101,3.450508,280079
1330133,50.448140,3.450460,280080
1330133,50.448167,3.450411,280081
1330133,50.448199,3.450329,280082
1330133,50.448232,3.450191,280083
1330133,50.448274,3.450018,280084
1330133,50.448320,3.449746,280085
1330133,50.448359,3.449465,280086
1330133,50.448382,3.449261,280087
1330133,50.448397,3.449097,280088
1330133,50.448406,3.448934,280089
1330133,50.448423,3.448698,280090
1330133,50.448424,3.448665,280091
1330133,50.448424,3.448665,290001
1330133,50.448433,3.448178,290002
1330133,50.448420,3.447819,290003
1330133,50.448390,3.447306,290004
1330133,50.448363,3.447089,290005
1330133,50.448348,3.446968,290006
1330133,50.448284,3.446665,290007
1330133,50.448251,3.446559,290008
1330133,50.448210,3.446423,290009
1330133,50.448125,3.446153,290010
1330133,50.448010,3.445735,290011
1330133,50.447962,3.445514,290012
1330133,50.447852,3.445150,290013
1330133,50.447805,3.444669,290014
1330133,50.447723,3.444177,290015
1330133,50.447656,3.443261,290016
1330133,50.447656,3.443261,300001
1330133,50.447588,3.442348,300002
1330133,50.447511,3.441355,300003
1330133,50.447473,3.441023,300004
1330133,50.447426,3.440608,300005
1330133,50.447445,3.440310,300006
1330133,50.447452,3.440111,300007
1330133,50.447453,3.440015,300008
1330133,50.447480,3.439813,300009
1330133,50.447502,3.439622,300010
1330133,50.447522,3.439310,300011
1330133,50.447528,3.439130,300012
1330133,50.447528,3.438875,300013
1330133,50.447540,3.438513,300014
1330133,50.447520,3.438243,300015
1330133,50.447510,3.438070,300016
1330133,50.447532,3.437628,300017
1330133,50.447506,3.436963,300018
1330133,50.447525,3.436786,300019
1330133,50.447525,3.436786,310001
1330133,50.447542,3.436630,310002
1330133,50.447573,3.436371,310003
1330133,50.447620,3.436191,310004
1330133,50.447736,3.435744,310005
1330133,50.447933,3.434973,310006
1330133,50.447976,3.434757,310007
1330133,50.447985,3.434594,310008
1330133,50.447932,3.434196,310009
1330133,50.447816,3.433409,310010
1330133,50.447777,3.433064,310011
1330133,50.447769,3.432955,310012
1330133,50.447762,3.432860,310013
1330133,50.447743,3.432495,310014
1330133,50.447740,3.432242,310015
1330133,50.447743,3.432175,310016
1330133,50.447743,3.432175,320001
1330133,50.447748,3.432101,320002
1330133,50.447776,3.431871,320003
1330133,50.447798,3.431765,320004
1330133,50.447639,3.431538,320005
1330133,50.447561,3.431430,320006
1330133,50.447573,3.431412,320007
1330133,50.447581,3.431369,320008
1330133,50.447582,3.431342,320009
1330133,50.447575,3.431315,320010
1330133,50.447559,3.431277,320011
1330133,50.447517,3.431244,320012
1330133,50.447501,3.431248,320013
1330133,50.447476,3.431257,320014
1330133,50.447462,3.431276,320015
1330133,50.447445,3.431318,320016
1330133,50.447442,3.431383,320017
1330133,50.447243,3.431415,320018
1330133,50.446972,3.431397,320019
1330133,50.446700,3.431355,320020
1330133,50.446481,3.431330,320021
1330133,50.446382,3.431313,320022
1330133,50.446382,3.431313,330001
1330133,50.446274,3.431294,330002
1330133,50.446163,3.431280,330003
1330133,50.446108,3.431270,330004
1330133,50.446005,3.431255,330005
1330133,50.445771,3.431287,330006
1330133,50.445692,3.431275,330007
1330133,50.445187,3.431330,330008
1330133,50.444916,3.431315,330009
1330133,50.444847,3.431297,330010
1330133,50.444788,3.431260,330011
1330133,50.444793,3.431220,330012
1330133,50.444788,3.431177,330013
1330133,50.444775,3.431131,330014
1330133,50.444746,3.431095,330015
1330133,50.444731,3.431088,330016
1330133,50.444706,3.431082,330017
1330133,50.444681,3.430836,330018
1330133,50.444678,3.430693,330019
1330133,50.444671,3.430493,330020
1330133,50.444659,3.430262,330021
1330133,50.444668,3.429890,330022
1330133,50.444633,3.429107,330023
1330133,50.444625,3.429017,330024
1330133,50.444621,3.428915,330025
1330133,50.444664,3.428864,330026
1330133,50.444716,3.428826,330027
1330133,50.444756,3.428815,330028
1330133,50.444998,3.428772,330029
1330133,50.445129,3.428737,330030
1330133,50.445272,3.428682,330031
1330133,50.445319,3.428650,330032
1330133,50.445367,3.428598,330033
1330133,50.445427,3.428523,330034
1330133,50.445513,3.428363,330035
1330133,50.445811,3.427856,330036
1330133,50.446037,3.427432,330037
1330133,50.446128,3.427219,330038
1330133,50.446210,3.427032,330039
1330133,50.446242,3.426936,330040
1330133,50.446290,3.426741,330041
1330133,50.446270,3.426607,330042
1330133,50.446270,3.426607,340001
1330133,50.446252,3.426483,340002
1330133,50.446208,3.426241,340003
1330133,50.446196,3.426003,340004
1330133,50.446185,3.425861,340005
1330133,50.446236,3.425551,340006
1330133,50.446389,3.424943,340007
1330133,50.446478,3.424725,340008
1330133,50.446482,3.424657,340009
1330133,50.446497,3.424568,340010
1330133,50.446626,3.424085,340011
1330133,50.446707,3.423674,340012
1330133,50.446736,3.423470,340013
1330133,50.446761,3.423281,340014
1330133,50.446783,3.423081,340015
1330133,50.446796,3.422935,340016
1330133,50.446815,3.422653,340017
1330133,50.446803,3.422497,340018
1330133,50.446824,3.422490,340019
1330133,50.446834,3.422481,340020
1330133,50.446843,3.422462,340021
1330133,50.446849,3.422442,340022
1330133,50.446850,3.422422,340023
1330133,50.446846,3.422384,340024
1330133,50.446824,3.422352,340025
1330133,50.446802,3.422345,340026
1330133,50.446789,3.422345,340027
1330133,50.446779,3.422350,340028
1330133,50.446760,3.422371,340029
1330133,50.446716,3.422323,340030
1330133,50.446674,3.422248,340031
1330133,50.446607,3.422065,340032
1330133,50.446503,3.421753,340033
1330133,50.446411,3.421492,340034
1330133,50.446365,3.421360,340035
1330133,50.446143,3.420704,340036
1330133,50.446022,3.420325,340037
1330133,50.445972,3.420139,340038
1330133,50.445954,3.420045,340039
1330133,50.445911,3.419811,340040
1330133,50.445925,3.419717,340041
1330133,50.445910,3.419600,340042
1330133,50.445878,3.419264,340043
1330133,50.445876,3.419108,340044
1330133,50.445882,3.418990,340045
1330133,50.445900,3.418840,340046
1330133,50.445918,3.418816,340047
1330133,50.445932,3.418774,340048
1330133,50.445936,3.418722,340049
1330133,50.445936,3.418671,340050
1330133,50.445924,3.418605,340051
1330133,50.445907,3.418575,340052
1330133,50.445869,3.418544,340053
1330133,50.445817,3.418490,340054
1330133,50.445716,3.418377,340055
1330133,50.445657,3.418350,340056
1330133,50.445631,3.418352,340057
1330133,50.445609,3.418365,340058
1330133,50.445532,3.418439,340059
1330133,50.445520,3.418493,340060
1330133,50.445520,3.418554,340061
1330133,50.445532,3.418610,340062
1330133,50.445552,3.418672,340063
1330133,50.445442,3.418736,340064
1330133,50.445389,3.418758,340065
1330133,50.445360,3.418758,340066
1330133,50.445335,3.418749,340067
1330133,50.445315,3.418736,340068
1330133,50.445283,3.418706,340069
1330133,50.445257,3.418674,340070
1330133,50.445104,3.418431,340071
1330133,50.444859,3.418031,340072
1330133,50.444766,3.417874,340073
1330133,50.444709,3.417827,340074
1330133,50.444656,3.417816,340075
1330133,50.444607,3.417826,340076
1330133,50.444561,3.417851,340077
1330133,50.444508,3.417904,340078
1330133,50.444445,3.417998,340079
1330133,50.444393,3.418102,340080
1330133,50.444301,3.418289,340081
1330133,50.444186,3.418522,340082
1330133,50.444118,3.418664,340083
1330133,50.444094,3.418720,340084
1330133,50.443989,3.418701,340085
1330133,50.443930,3.418778,340086
1330133,50.443772,3.419069,340087
1330133,50.443578,3.419412,340088
1330133,50.443501,3.419337,340089
1330133,50.443477,3.419266,340090
1330133,50.443649,3.418935,340091
1330133,50.443725,3.418775,340092
1330133,50.443725,3.418775,350001
1330133,50.443780,3.418659,350002
1330133,50.443816,3.418592,350003
1330133,50.443884,3.418580,350004
1330133,50.444118,3.418664,350005
1330133,50.444186,3.418522,350006
1330133,50.444301,3.418289,350007
1330133,50.444393,3.418102,350008
1330133,50.444445,3.417998,350009
1330133,50.444508,3.417904,350010
1330133,50.444561,3.417851,350011
1330133,50.444607,3.417826,350012
1330133,50.444656,3.417816,350013
1330133,50.444709,3.417827,350014
1330133,50.444766,3.417874,350015
1330133,50.444859,3.418031,350016
1330133,50.445104,3.418431,350017
1330133,50.445257,3.418674,350018
1330133,50.445283,3.418706,350019
1330133,50.445315,3.418736,350020
1330133,50.445335,3.418749,350021
1330133,50.445360,3.418758,350022
1330133,50.445389,3.418758,350023
1330133,50.445442,3.418736,350024
1330133,50.445552,3.418672,350025
1330133,50.445574,3.418692,350026
1330133,50.445660,3.418748,350027
1330133,50.445792,3.418837,350028
1330133,50.445840,3.418843,350029
1330133,50.445900,3.418840,350030
1330133,50.445918,3.418816,350031
1330133,50.445932,3.418774,350032
1330133,50.445936,3.418722,350033
1330133,50.445936,3.418671,350034
1330133,50.445924,3.418605,350035
1330133,50.445907,3.418575,350036
1330133,50.445869,3.418544,350037
1330133,50.445817,3.418490,350038
1330133,50.445716,3.418377,350039
1330133,50.445657,3.418350,350040
1330133,50.445631,3.418352,350041
1330133,50.445609,3.418365,350042
1330133,50.445532,3.418439,350043
1330133,50.445387,3.418042,350044
1330133,50.445315,3.417815,350045
1330133,50.444938,3.416907,350046
1330133,50.444773,3.416686,350047
1330133,50.444591,3.416499,350048
1330133,50.444418,3.416293,350049
1330133,50.444332,3.416171,350050
1330133,50.444290,3.416113,350051
1330133,50.444223,3.416014,350052
1330133,50.443908,3.415642,350053
1330133,50.443838,3.415568,350054
1330133,50.443797,3.415490,350055
1330133,50.443631,3.415310,350056
1330133,50.443541,3.415203,350057
1330133,50.443485,3.415132,350058
1330133,50.443426,3.415045,350059
1330133,50.443353,3.414951,350060
1330133,50.443265,3.414811,350061
1330133,50.443209,3.414721,350062
1330133,50.443145,3.414616,350063
1330133,50.442985,3.414123,350064
1330133,50.442936,3.413941,350065
1330133,50.442904,3.413796,350066
1330133,50.442871,3.413589,350067
1330133,50.442856,3.413413,350068
1330133,50.442845,3.413179,350069
1330133,50.442851,3.412994,350070
1330133,50.442859,3.412848,350071
1330133,50.442871,3.412722,350072
1330133,50.442884,3.412635,350073
1330133,50.442922,3.412471,350074
1330133,50.442974,3.412279,350075
1330133,50.443267,3.411214,350076
1330133,50.443533,3.410277,350077
1330133,50.443595,3.410067,350078
1330133,50.443808,3.409404,350079
1330133,50.443885,3.409137,350080
1340015,50.443612,3.419006,10001
1340015,50.443649,3.418935,10002
1340015,50.443780,3.418659,10003
1340015,50.443816,3.418592,10004
1340015,50.443884,3.418580,10005
1340015,50.444118,3.418664,10006
1340015,50.444186,3.418522,10007
1340015,50.444301,3.418289,10008
1340015,50.444393,3.418102,10009
1340015,50.444445,3.417998,10010
1340015,50.444508,3.417904,10011
1340015,50.444561,3.417851,10012
1340015,50.444607,3.417826,10013
1340015,50.444656,3.417816,10014
1340015,50.444709,3.417827,10015
1340015,50.444766,3.417874,10016
1340015,50.444859,3.418031,10017
1340015,50.445104,3.418431,10018
1340015,50.445257,3.418674,10019
1340015,50.445283,3.418706,10020
1340015,50.445315,3.418736,10021
1340015,50.445335,3.418749,10022
1340015,50.445360,3.418758,10023
1340015,50.445389,3.418758,10024
1340015,50.445442,3.418736,10025
1340015,50.445552,3.418672,10026
1340015,50.445574,3.418692,10027
1340015,50.445660,3.418748,10028
1340015,50.445792,3.418837,10029
1340015,50.445803,3.418924,10030
1340015,50.445842,3.419323,10031
1340015,50.445852,3.419466,10032
1340015,50.445867,3.419605,10033
1340015,50.445880,3.419729,10034
1340015,50.445911,3.419811,10035
1340015,50.445954,3.420045,10036
1340015,50.445972,3.420139,10037
1340015,50.446022,3.420325,10038
1340015,50.446143,3.420704,10039
1340015,50.446365,3.421360,10040
1340015,50.446411,3.421492,10041
1340015,50.446503,3.421753,10042
1340015,50.446607,3.422065,10043
1340015,50.446674,3.422248,10044
1340015,50.446716,3.422323,10045
1340015,50.446760,3.422371,10046
1340015,50.446753,3.422389,10047
1340015,50.446748,3.422412,10048
1340015,50.446750,3.422433,10049
1340015,50.446757,3.422460,10050
1340015,50.446764,3.422474,10051
1340015,50.446774,3.422487,10052
1340015,50.446790,3.422495,10053
1340015,50.446803,3.422497,10054
1340015,50.446815,3.422653,10055
1340015,50.446796,3.422935,10056
1340015,50.446783,3.423081,10057
1340015,50.446761,3.423281,10058
1340015,50.446736,3.423470,10059
1340015,50.446707,3.423674,10060
1340015,50.446626,3.424085,10061
1340015,50.446497,3.424568,10062
1340015,50.446482,3.424657,10063
1340015,50.446478,3.424725,10064
1340015,50.446389,3.424943,10065
1340015,50.446236,3.425551,10066
1340015,50.446185,3.425861,10067
1340015,50.446196,3.426003,10068
1340015,50.446208,3.426241,10069
1340015,50.446252,3.426483,10070
1340015,50.446290,3.426741,10071
1340015,50.446242,3.426936,10072
1340015,50.446228,3.426976,10073
1340015,50.446228,3.426976,20001
1340015,50.446210,3.427032,20002
1340015,50.446128,3.427219,20003
1340015,50.446037,3.427432,20004
1340015,50.445811,3.427856,20005
1340015,50.445513,3.428363,20006
1340015,50.445427,3.428523,20007
1340015,50.445367,3.428598,20008
1340015,50.445319,3.428650,20009
1340015,50.445272,3.428682,20010
1340015,50.445129,3.428737,20011
1340015,50.444998,3.428772,20012
1340015,50.444756,3.428815,20013
1340015,50.444716,3.428826,20014
1340015,50.444664,3.428864,20015
1340015,50.444621,3.428915,20016
1340015,50.444625,3.429017,20017
1340015,50.444633,3.429107,20018
1340015,50.444668,3.429890,20019
1340015,50.444659,3.430262,20020
1340015,50.444671,3.430493,20021
1340015,50.444678,3.430693,20022
1340015,50.444681,3.430836,20023
1340015,50.444706,3.431082,20024
1340015,50.444670,3.431093,20025
1340015,50.444654,3.431107,20026
1340015,50.444640,3.431127,20027
1340015,50.444618,3.431186,20028
1340015,50.444619,3.431241,20029
1340015,50.444629,3.431276,20030
1340015,50.444635,3.431301,20031
1340015,50.444650,3.431320,20032
1340015,50.444669,3.431334,20033
1340015,50.444692,3.431344,20034
1340015,50.444716,3.431338,20035
1340015,50.444737,3.431330,20036
1340015,50.444775,3.431295,20037
1340015,50.444788,3.431260,20038
1340015,50.444847,3.431297,20039
1340015,50.444916,3.431315,20040
1340015,50.445187,3.431330,20041
1340015,50.445692,3.431275,20042
1340015,50.445771,3.431287,20043
1340015,50.446005,3.431255,20044
1340015,50.446108,3.431270,20045
1340015,50.446163,3.431280,20046
1340015,50.446274,3.431294,20047
1340015,50.446481,3.431330,20048
1340015,50.446627,3.431346,20049
1340015,50.446627,3.431346,30001
1340015,50.446700,3.431355,30002
1340015,50.446972,3.431397,30003
1340015,50.447243,3.431415,30004
1340015,50.447442,3.431383,30005
1340015,50.447448,3.431414,30006
1340015,50.447472,3.431452,30007
1340015,50.447488,3.431463,30008
1340015,50.447510,3.431469,30009
1340015,50.447546,3.431455,30010
1340015,50.447561,3.431430,30011
1340015,50.447639,3.431538,30012
1340015,50.447798,3.431765,30013
1340015,50.447776,3.431871,30014
1340015,50.447748,3.432101,30015
1340015,50.447740,3.432242,30016
1340015,50.447740,3.432244,30017
1340015,50.447740,3.432244,40001
1340015,50.447743,3.432495,40002
1340015,50.447762,3.432860,40003
1340015,50.447769,3.432955,40004
1340015,50.447777,3.433064,40005
1340015,50.447816,3.433409,40006
1340015,50.447932,3.434196,40007
1340015,50.447985,3.434594,40008
1340015,50.447976,3.434757,40009
1340015,50.447933,3.434973,40010
1340015,50.447736,3.435744,40011
1340015,50.447620,3.436191,40012
1340015,50.447573,3.436371,40013
1340015,50.447542,3.436630,40014
1340015,50.447526,3.436776,40015
1340015,50.447526,3.436776,50001
1340015,50.447506,3.436963,50002
1340015,50.447532,3.437628,50003
1340015,50.447510,3.438070,50004
1340015,50.447520,3.438243,50005
1340015,50.447540,3.438513,50006
1340015,50.447528,3.438875,50007
1340015,50.447528,3.439130,50008
1340015,50.447522,3.439310,50009
1340015,50.447502,3.439622,50010
1340015,50.447480,3.439813,50011
1340015,50.447453,3.440015,50012
1340015,50.447452,3.440111,50013
1340015,50.447445,3.440310,50014
1340015,50.447426,3.440608,50015
1340015,50.447305,3.440995,50016
1340015,50.447261,3.441177,50017
1340015,50.447226,3.441313,50018
1340015,50.446935,3.442070,50019
1340015,50.446848,3.442322,50020
1340015,50.446795,3.442448,50021
1340015,50.446765,3.442539,50022
1340015,50.446756,3.442612,50023
1340015,50.446743,3.442752,50024
1340015,50.446744,3.442812,50025
1340015,50.446804,3.442943,50026
1340015,50.447285,3.443905,50027
1340015,50.447656,3.444766,50028
1340015,50.447676,3.444776,50029
1340015,50.447698,3.444780,50030
1340015,50.447713,3.444780,50031
1340015,50.447734,3.444776,50032
1340015,50.447753,3.444762,50033
1340015,50.447784,3.444733,50034
1340015,50.447805,3.444669,50035
1340015,50.447723,3.444177,50036
1340015,50.447656,3.443261,50037
1340015,50.447656,3.443261,60001
1340015,50.447588,3.442348,60002
1340015,50.447511,3.441355,60003
1340015,50.447473,3.441023,60004
1340015,50.447453,3.440996,60005
1340015,50.447431,3.440985,60006
1340015,50.447389,3.440976,60007
1340015,50.447345,3.440978,60008
1340015,50.447305,3.440995,60009
1340015,50.447261,3.441177,60010
1340015,50.447226,3.441313,60011
1340015,50.446935,3.442070,60012
1340015,50.446848,3.442322,60013
1340015,50.446795,3.442448,60014
1340015,50.446765,3.442539,60015
1340015,50.446756,3.442612,60016
1340015,50.446743,3.442752,60017
1340015,50.446744,3.442812,60018
1340015,50.446804,3.442943,60019
1340015,50.447285,3.443905,60020
1340015,50.447656,3.444766,60021
1340015,50.447852,3.445150,60022
1340015,50.447962,3.445514,60023
1340015,50.448010,3.445735,60024
1340015,50.448125,3.446153,60025
1340015,50.448210,3.446423,60026
1340015,50.448251,3.446559,60027
1340015,50.448284,3.446665,60028
1340015,50.448348,3.446968,60029
1340015,50.448363,3.447089,60030
1340015,50.448390,3.447306,60031
1340015,50.448420,3.447819,60032
1340015,50.448433,3.448178,60033
1340015,50.448423,3.448698,60034
1340015,50.448409,3.448885,60035
1340015,50.448409,3.448885,70001
1340015,50.448406,3.448934,70002
1340015,50.448397,3.449097,70003
1340015,50.448382,3.449261,70004
1340015,50.448359,3.449465,70005
1340015,50.448320,3.449746,70006
1340015,50.448274,3.450018,70007
1340015,50.448232,3.450191,70008
1340015,50.448199,3.450329,70009
1340015,50.448167,3.450411,70010
1340015,50.448140,3.450460,70011
1340015,50.448101,3.450508,70012
1340015,50.448037,3.450584,70013
1340015,50.448021,3.450553,70014
1340015,50.447998,3.450523,70015
1340015,50.447973,3.450496,70016
1340015,50.447945,3.450476,70017
1340015,50.447917,3.450465,70018
1340015,50.447883,3.450455,70019
1340015,50.447852,3.450453,70020
1340015,50.447816,3.450460,70021
1340015,50.447776,3.450477,70022
1340015,50.447749,3.450495,70023
1340015,50.447712,3.450536,70024
1340015,50.447692,3.450567,70025
1340015,50.447674,3.450609,70026
1340015,50.447659,3.450655,70027
1340015,50.447649,3.450722,70028
1340015,50.447647,3.450777,70029
1340015,50.447651,3.450822,70030
1340015,50.447656,3.450863,70031
1340015,50.447668,3.450917,70032
1340015,50.447693,3.450977,70033
1340015,50.447712,3.451017,70034
1340015,50.447738,3.451054,70035
1340015,50.447759,3.451076,70036
1340015,50.447778,3.451090,70037
1340015,50.447812,3.451106,70038
1340015,50.447838,3.451115,70039
1340015,50.447857,3.451118,70040
1340015,50.447901,3.451113,70041
1340015,50.447929,3.451131,70042
1340015,50.447962,3.451158,70043
1340015,50.447992,3.451191,70044
1340015,50.448061,3.451304,70045
1340015,50.448122,3.451411,70046
1340015,50.448183,3.451510,70047
1340015,50.448247,3.451606,70048
1340015,50.448361,3.451761,70049
1340015,50.448405,3.451816,70050
1340015,50.448459,3.451878,70051
1340015,50.448537,3.451962,70052
1340015,50.448621,3.452037,70053
1340015,50.448725,3.452118,70054
1340015,50.448830,3.452187,70055
1340015,50.448948,3.452257,70056
1340015,50.449082,3.452324,70057
1340015,50.449149,3.452355,70058
1340015,50.449218,3.452401,70059
1340015,50.449519,3.452532,70060
1340015,50.449818,3.452631,70061
1340015,50.449939,3.452666,70062
1340015,50.450022,3.452695,70063
1340015,50.450139,3.452744,70064
1340015,50.450333,3.452871,70065
1340015,50.450343,3.452919,70066
1340015,50.450355,3.452951,70067
1340015,50.450375,3.452992,70068
1340015,50.450396,3.453026,70069
1340015,50.450422,3.453054,70070
1340015,50.450470,3.453091,70071
1340015,50.450498,3.453104,70072
1340015,50.450524,3.453110,70073
1340015,50.450561,3.453105,70074
1340015,50.450598,3.453087,70075
1340015,50.450635,3.453058,70076
1340015,50.450660,3.453031,70077
1340015,50.450682,3.453002,70078
1340015,50.450699,3.452965,70079
1340015,50.450714,3.452918,70080
1340015,50.450727,3.452848,70081
1340015,50.450730,3.452790,70082
1340015,50.450722,3.452735,70083
1340015,50.450849,3.452510,70084
1340015,50.450917,3.452395,70085
1340015,50.450961,3.452339,70086
1340015,50.451042,3.452236,70087
1340015,50.451115,3.452151,70088
1340015,50.451223,3.452028,70089
1340015,50.451319,3.451901,70090
1340015,50.451446,3.451756,70091
1340015,50.451536,3.451643,70092
1340015,50.451641,3.451492,70093
1340015,50.451720,3.451363,70094
1340015,50.451807,3.451216,70095
1340015,50.451853,3.451071,70096
1340015,50.451946,3.450880,70097
1340015,50.452038,3.450666,70098
1340015,50.452099,3.450505,70099
1340015,50.452166,3.450318,70100
1340015,50.452248,3.450041,70101
1340015,50.452713,3.448362,70102
1340015,50.453117,3.446879,70103
1340015,50.453133,3.446829,70104
1340015,50.453220,3.446523,70105
1340015,50.453231,3.446459,70106
1340015,50.453289,3.446243,70107
1340015,50.453364,3.445970,70108
1340015,50.453477,3.445471,70109
1340015,50.453574,3.445178,70110
1340015,50.453650,3.444892,70111
1340015,50.453709,3.444802,70112
1340015,50.453865,3.444352,70113
1340015,50.453926,3.444211,70114
1340015,50.453948,3.444169,70115
1340015,50.453970,3.444138,70116
1340015,50.454019,3.444084,70117
1340015,50.454057,3.444064,70118
1340015,50.454081,3.444042,70119
1340015,50.454108,3.444013,70120
1340015,50.454134,3.443968,70121
1340015,50.454156,3.443906,70122
1340015,50.454169,3.443860,70123
1340015,50.454175,3.443809,70124
1340015,50.454178,3.443769,70125
1340015,50.454178,3.443711,70126
1340015,50.454174,3.443674,70127
1340015,50.454164,3.443620,70128
1340015,50.454158,3.443597,70129
1340015,50.454128,3.443526,70130
1340015,50.454126,3.443442,70131
1340015,50.454130,3.443354,70132
1340015,50.454139,3.443280,70133
1340015,50.454163,3.443151,70134
1340015,50.454192,3.443025,70135
1340015,50.454230,3.442872,70136
1340015,50.454263,3.442754,70137
1340015,50.454271,3.442633,70138
1340015,50.454985,3.440068,70139
1340015,50.455182,3.439347,70140
1340015,50.455235,3.439252,70141
1340015,50.455629,3.437834,70142
1340015,50.455694,3.437601,70143
1340015,50.455734,3.437466,70144
1340015,50.455751,3.437428,70145
1340015,50.455804,3.437347,70146
1340015,50.455832,3.437341,70147
1340015,50.455846,3.437331,70148
1340015,50.455891,3.437286,70149
1340015,50.455974,3.437626,70150
1340015,50.455967,3.438017,70151
1340015,50.456110,3.438561,70152
1340015,50.456215,3.438865,70153
1340015,50.456294,3.439029,70154
1340015,50.456552,3.439619,70155
1340015,50.456949,3.440541,70156
1340015,50.457184,3.441048,70157
1340015,50.457665,3.441997,70158
1340015,50.457785,3.442164,70159
1340015,50.458221,3.442789,70160
1340015,50.458637,3.443403,70161
1340015,50.458939,3.443802,70162
1340015,50.459139,3.444022,70163
1340015,50.459704,3.444564,70164
1340015,50.459942,3.444742,70165
1340015,50.460270,3.444973,70166
1340015,50.460787,3.445371,70167
1340015,50.461308,3.445779,70168
1340015,50.461487,3.445938,70169
1340015,50.461935,3.446302,70170
1340015,50.462030,3.446385,70171
1340015,50.462172,3.446529,70172
1340015,50.462268,3.446616,70173
1340015,50.462377,3.446741,70174
1340015,50.462455,3.446836,70175
1340015,50.462864,3.447412,70176
1340015,50.462996,3.447653,70177
1340015,50.463027,3.447715,70178
1340015,50.463082,3.447838,70179
1340015,50.463211,3.448170,70180
1340015,50.463357,3.448534,70181
1340015,50.463486,3.448870,70182
1340015,50.463652,3.449247,70183
1340015,50.463940,3.449854,70184
1340015,50.464234,3.450446,70185
1340015,50.464334,3.450637,70186
1340015,50.464407,3.450768,70187
1340015,50.464475,3.450877,70188
1340015,50.464543,3.450973,70189
1340015,50.464605,3.451050,70190
1340015,50.464665,3.451112,70191
1340015,50.464763,3.451209,70192
1340015,50.464974,3.451426,70193
1340015,50.465246,3.451707,70194
1340015,50.465388,3.451878,70195
1340015,50.465460,3.451973,70196
1340015,50.465482,3.452003,70197
1340015,50.465590,3.452161,70198
1340015,50.465674,3.452263,70199
1340015,50.465716,3.452310,70200
1340015,50.465787,3.452375,70201
1340015,50.465861,3.452429,70202
1340015,50.465900,3.452468,70203
1340015,50.465891,3.452487,70204
1340015,50.465884,3.452522,70205
1340015,50.465882,3.452556,70206
1340015,50.465882,3.452587,70207
1340015,50.465888,3.452620,70208
1340015,50.465896,3.452642,70209
1340015,50.465907,3.452668,70210
1340015,50.465921,3.452682,70211
1340015,50.465934,3.452692,70212
1340015,50.465948,3.452696,70213
