stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
0120,,"FRUITIER",,  50.401766,   3.545587,,,0,place_FRUIT,0
0121,,"HAUTS CHAMPS",,  50.405184,   3.550147,,,0,place_HOCHA,0
0122,,"THIERS",,  50.409278,   3.555680,,,0,place_THI,0
0123,,"BRUNEHAUT",,  50.414687,   3.558777,,,0,place_BHUNEH,0
0124,,"ESCAUTPONT CIMETIERE",,  50.421712,   3.560618,,,0,place_ESPON,0
0125,,"ESCAUTPONT PLACE",,  50.423702,   3.563340,,,0,place_EVP,0
0126,,"PASTEUR",,  50.428968,   3.570493,,,0,,0
0127,,"FRESNES GARE",,  50.431313,   3.574740,,,0,,0
0128,,"FRESNES MAIRIE",,  50.433012,   3.578190,,,0,place_FRMAIR,1
0129,,"BERGER",,  50.436433,   3.583288,,,0,,0
0130,,"CONDE GARE",,  50.444092,   3.589132,,,0,,0
0131,,"SQUARE DE L' ESCAUT",,  50.446265,   3.591298,,,0,,0
0132,,"CONDE PLACE",,  50.448606,   3.593941,,,0,place_CON,0
0133,,"ROMBAULT",,  50.451410,   3.592869,,,0,,0
0134,,"BIFURCATION",,  50.454378,   3.587561,,,0,,0
0135,,"MECANICIEN",,  50.455830,   3.583462,,,0,place_MCN,0
0136,,"VIEUX CONDE STADE",,  50.456263,   3.579053,,,0,,0
0137,,"LE BOULON",,  50.456763,   3.574531,,,0,place_BOLON,0
0141,,"ST MARTIN",,  50.460757,   3.557887,,,0,,0
0142,,"TRIANGLE",,  50.463709,   3.554644,,,0,,0
0143,,"MALIN",,  50.466296,   3.548455,,,0,,0
0144,,"HERGNIES ECOLES",,  50.468506,   3.541891,,,0,,0
0145,,"LES QUENOY",,  50.471429,   3.531233,,,0,,0
0148,,"PATTE D'OIE",,  50.462354,   3.569000,,,0,,0
0149,,"FLAQUIT",,  50.469554,   3.572021,,,0,,0
0150,,"CORON VERT",,  50.473885,   3.573688,,,0,,0
0151,,"SOLITUDE",,  50.478908,   3.576885,,,0,place_SOL,0
0152,,"DELORY",,  50.482359,   3.580245,,,0,,0
0153,,"CAMELINAT",,  50.488624,   3.581825,,,0,,0
0154,,"MONT DE PERUWELZ",,  50.490497,   3.584916,,,0,,0
0155,,"CLG JOSQUIN DES PRES",,  50.458148,   3.586855,,,0,place_FQR,0
0156,,"TABARY",,  50.456905,   3.588559,,,0,,0
0160,,"DIGUE NOIRE",,  50.467192,   3.605877,,,0,,0
0161,,"LORETTE",,  50.469579,   3.609482,,,0,,0
0162,,"ROSIERS",,  50.486353,   3.579177,,,0,,0
0164,,"COLISEE",,  50.470453,   3.599571,,,0,,0
0165,,"MAISON BLANCHE",,  50.472896,   3.598091,,,0,,0
0166,,"FRESNES CACHIN",,  50.433526,   3.560878,,,0,,0
0167,,"BONSECOURS",,  50.494683,   3.605881,,,0,,0
0169,,"JULES GUESDE",,  50.436339,   3.570377,,,0,,0
0170,,"VICTOR HUGO",,  50.437758,   3.564652,,,0,,0
0171,,"TRIEU DE FRESNES",,  50.436945,   3.559242,,,0,,0
0173,,"ROLEUR",,  50.363022,   3.534087,,,0,,0
0174,,"COLART CRESTE",,  50.365564,   3.541035,,,0,,0
0175,,"MARQUIS",,  50.366620,   3.544314,,,0,,0
0176,,"DUCHESNOIS",,  50.368433,   3.548986,,,0,,0
0177,,"ST SAULVE EGLISE",,  50.369356,   3.551590,,,0,,0
0178,,"ST SAULVE DOUANE",,  50.371702,   3.557966,,,0,,0
0179,,"GUINDAL",,  50.373606,   3.563101,,,0,,0
0180,,"PETIT ST SAULVE",,  50.376498,   3.571254,,,0,,1
0182,,"ONNAING CALVAIRE",,  50.382656,   3.588471,,,0,,1
0183,,"ONNAING ST JOSEPH",,  50.384844,   3.593509,,,0,,0
0184,,"ZOLA",,  50.385916,   3.597636,,,0,,0
0185,,"ONNAING PLACE",,  50.386811,   3.600815,,,0,,0
0186,,"ONNAING CIMETIERE",,  50.389016,   3.609167,,,0,,0
0187,,"DANGREAU",,  50.390465,   3.615287,,,0,,0
0188,,"QUAROUBLE 4 PAVES",,  50.391325,   3.618925,,,0,,0
0189,,"RICHARD",,  50.393097,   3.626630,,,0,,0
0190,,"PRINCE DE LIGNE",,  50.394926,   3.634415,,,0,,0
0191,,"AUNICHE",,  50.396679,   3.641853,,,0,,0
0192,,"EMBLISE",,  50.398312,   3.648798,,,0,,0
0193,,"POSTILLON",,  50.399613,   3.654413,,,0,,0
0194,,"CRONTE VOYE",,  50.400682,   3.658888,,,0,,0
0195,,"BL MISSERON 4 PAVES",,  50.402501,   3.668080,,,0,,0
0196,,"FRONTIERE",,  50.403031,   3.672654,,,0,,0
0198,,"TRAVERSIERE",,  50.410927,   3.663225,,,0,,0
0199,,"CRESPIN ECOLE",,  50.415154,   3.661560,,,0,,0
0200,,"GAY LUSSAC",,  50.375840,   3.474302,,,0,,1
0201,,"ECOLE MOYENNE",,  50.407852,   3.682932,,,0,,0
0202,,"LE CORON",,  50.420940,   3.654209,,,0,,0
0203,,"LOUVIERE",,  50.424112,   3.659550,,,0,,0
0204,,"CRESPIN ANC. MAIRIE",,  50.421775,   3.663421,,,0,,0
0205,,"RUE DU QUESNOY",,  50.394659,   3.663276,,,0,,0
0206,,"QUIEVRECH. CALVAIRE",,  50.392157,   3.663416,,,0,,0
0207,,"AVENUE PASTEUR",,  50.391499,   3.669314,,,0,,0
0209,,"RUE DE LA LIBERTE",,  50.390244,   3.594341,,,0,,0
0210,,"BERTHELOT",,  50.392865,   3.595297,,,0,,0
0211,,"LES 4 CHASSES",,  50.395146,   3.591943,,,0,,0
0212,,"CUVINOT",,  50.398227,   3.596386,,,0,,0
0213,,"CUVINOT ECOLE",,  50.401936,   3.602647,,,0,,1
0214,,"EDGAR SIZAIRE",,  50.407118,   3.603032,,,0,,0
0215,,"CARPENTIER",,  50.409478,   3.601808,,,0,,1
0216,,"VICQ MARAIS",,  50.412002,   3.600131,,,0,,0
0219,,"QUAROUBLE CENTRE",,  50.385906,   3.624831,,,0,,0
0221,,"QUAROUBLE MESANGES",,  50.381732,   3.626902,,,0,,1
0223,,"CHASSE ROYALE",,  50.352426,   3.494766,,,0,,0
0224,,"QUARTIER LOMPREZ",,  50.351004,   3.491720,,,0,,0
0225,,"LA SENTINELLE",,  50.348094,   3.485618,,,0,,0
0229,,"PETIT COUVENT",,  50.336673,   3.461430,,,0,,0
0230,,"ROUVIGNIES MAIRIE",,  50.327407,   3.441925,,,0,,0
0231,,"ROUVIGNIES EGLISE",,  50.325390,   3.437600,,,0,,1
0232,,"PRISE D' EAU",,  50.328714,   3.429731,,,0,,0
0233,,"BLIGNIERES",,  50.329676,   3.424959,,,0,,0
0234,,"BASE DE LOISIRS",,  50.330677,   3.416840,,,0,,0
0235,,"WAVRECHAIN",,  50.330692,   3.413095,,,0,,0
0236,,"LYCEES KASTLER",,  50.329469,   3.407528,,,0,,0
0237,,"RUE D'HAVELUY",,  50.331176,   3.402683,,,0,,0
0239,,"CHEMIN LATERAL",,  50.341010,   3.381204,,,0,,0
0240,,"ESPACE VILLARS",,  50.326026,   3.392693,,,0,place_DLB,1
0241,,"MOUSSERON",,  50.326327,   3.387710,,,0,,1
0242,,"ORLEANS",,  50.324436,   3.381779,,,0,,1
0243,,"BAUDIN",,  50.322426,   3.376691,,,0,,1
0244,,"BESSEMER",,  50.319766,   3.370142,,,0,,1
0245,,"LOURCHES CHAPELLE",,  50.317061,   3.361405,,,0,,1
0246,,"COLLEGE VOLTAIRE",,  50.315573,   3.355495,,,0,place_PLOU,1
0247,,"LOURCHES EGLISE",,  50.314683,   3.352418,,,0,,1
0249,,"ECLAIREUR",,  50.312949,   3.346872,,,0,,1
0250,,"OLEJNICZAK",,  50.311259,   3.339439,,,0,,0
0252,,"ROEULX MAIRIE",,  50.306859,   3.334530,,,0,,0
0253,,"SCHNEIDER",,  50.316516,   3.342798,,,0,,0
0254,,"FOSSE DE ROEULX",,  50.320152,   3.342893,,,0,,0
0255,,"ESCAUDAIN 4 CHEMINS",,  50.328048,   3.343681,,,0,,0
0256,,"ESCAUDAIN PLACE",,  50.333875,   3.344328,,,0,,1
0257,,"GARE DES MINES",,  50.338514,   3.345314,,,0,,0
0258,,"ESCAUDAIN MAROC",,  50.341006,   3.346259,,,0,,0
0259,,"SOCRATE",,  50.309839,   3.346291,,,0,,0
0260,,"ALBERT COUSIN",,  50.304896,   3.348502,,,0,,0
0261,,"NEUVILLE MAIRIE",,  50.299152,   3.352403,,,0,,1
0263,,"ROMBIES CENTRE",,  50.364190,   3.642539,,,0,,0
0264,,"PROUVY PLACE",,  50.318524,   3.449880,,,0,,0
0265,,"ESPLANADE",,  50.357351,   3.516214,,,0,place_PDAL,0
0266,,"FAUBOURG DE PARIS",,  50.353181,   3.513567,,,0,,0
0267,,"GIARD",,  50.354419,   3.508628,,,0,,0
0268,,"ROSERAIE",,  50.354049,   3.489963,,,0,,1
0270,,"SENTINELLE POSTE",,  50.352556,   3.483035,,,0,,0
0271,,"LEGRAND",,  50.352957,   3.478087,,,0,,0
0272,,"8 MAISONS",,  50.353149,   3.473357,,,0,,0
0273,,"DUVANT",,  50.357524,   3.537821,,,0,,0
0274,,"PIERARD",,  50.358923,   3.540930,,,0,,0
0275,,"GENDARMERIE",,  50.361245,   3.540929,,,0,,0
0276,,"ALOUETTES",,  50.363194,   3.547729,,,0,,0
0277,,"EUROPE",,  50.364623,   3.551419,,,0,,0
0278,,"CHATAIGNERAIE",,  50.366711,   3.557185,,,0,,0
0279,,"ROUTE D' ESTREUX",,  50.367525,   3.559920,,,0,,0
0280,,"SCHUMAN",,  50.364984,   3.559702,,,0,,0
0281,,"MERMOZ",,  50.363729,   3.561774,,,0,,0
0282,,"ST SAULVE PLACE",,  50.375247,   3.554323,,,0,,0
0283,,"BAS MARAIS",,  50.382359,   3.556715,,,0,,0
0286,,"JAURES",,  50.332021,   3.392470,,,0,,0
0287,,"GARE DU NORD",,  50.334058,   3.388415,,,0,,0
0288,,"CARAMAN",,  50.330299,   3.384828,,,0,,0
0289,,"MATHILDE",,  50.331171,   3.381966,,,0,,0
0290,,"NAPOLEON",,  50.332104,   3.377821,,,0,,0
0291,,"PONT LUCE",,  50.333017,   3.368340,,,0,,0
0292,,"PEUPLIERS",,  50.332965,   3.359432,,,0,,0
0293,,"ESCAUDAIN CIMETIERE",,  50.332019,   3.353120,,,0,,0
0295,,"FRANCINE",,  50.335834,   3.338792,,,0,,0
0297,,"PHILIPPE",,  50.335518,   3.332381,,,0,,0
0298,,"LES 2 FERMES",,  50.331464,   3.315960,,,0,,0
0299,,"CORON DE LA GUERRE",,  50.333053,   3.305957,,,0,,1
0300,,"ABSCON PLACE",,  50.333726,   3.301675,,,0,,0
0301,,"BOULIEZ",,  50.329014,   3.300851,,,0,,0
0302,,"ABSCON REPUBLIQUE",,  50.325616,   3.296453,,,0,,1
0303,,"COLLEGE BAYARD",,  50.336900,   3.385206,,,0,,1
0305,,"LES QUARANTE",,  50.345626,   3.374624,,,0,,0
0306,,"LAMBRECHT",,  50.350058,   3.367943,,,0,,1
0307,,"HELESMES MOULIN",,  50.356659,   3.359203,,,0,,0
0308,,"HELESMES CHATEAU",,  50.361688,   3.360131,,,0,,0
0309,,"HELESMES EGLISE",,  50.363963,   3.359769,,,0,,0
0310,,"HELESMES MAIRIE",,  50.367532,   3.357242,,,0,,0
0311,,"HENRI DURRE",,  50.370777,   3.358732,,,0,,0
0312,,"JUSTIN GUIOT",,  50.373168,   3.359611,,,0,,0
0313,,"HELESMES TERMINUS",,  50.376973,   3.361237,,,0,,0
0316,,"GRANDS CHAMPS",,  50.348280,   3.402240,,,0,,0
0317,,"COQUELICOTS",,  50.348854,   3.404359,,,0,,0
0318,,"ARTHUR BRUNET",,  50.350045,   3.410072,,,0,,0
0319,,"FELIX FAURE",,  50.352642,   3.409347,,,0,,0
0320,,"DESCARPENTRY",,  50.356454,   3.405492,,,0,,0
0322,,"HAVELUY MAIRIE",,  50.356147,   3.402447,,,0,,1
0323,,"LYCEE POLYVALENT",,  50.323086,   3.397260,,,0,,0
0324,,"PONT DE L'ENCLOS",,  50.319212,   3.397602,,,0,,0
0327,,"JACQUES BREL",,  50.320601,   3.402341,,,0,,1
0328,,"ANATOLE FRANCE",,  50.320076,   3.409333,,,0,,0
0329,,"MOLIERE",,  50.320757,   3.412369,,,0,,0
0330,,"HAULCHIN RACINE",,  50.319798,   3.417197,,,0,,0
0334,,"DOUCHY HAINAUT",,  50.301968,   3.396525,,,0,,0
0335,,"JULIEN RENARD",,  50.300138,   3.392710,,,0,,1
0337,,"DOUCHY MAIRIE ANNEXE",,  50.302716,   3.387703,,,0,,0
0340,,"KILOMETRE",,  50.323657,   3.519439,,,0,,0
0341,,"MINEUR",,  50.319235,   3.518331,,,0,,0
0342,,"FAMARS PLACE",,  50.314503,   3.518758,,,0,,0
0343,,"LES 3 BOULEAUX",,  50.311292,   3.517578,,,0,,0
0345,,"MARRONNIER",,  50.291839,   3.539275,,,0,,0
0347,,"ARTRES CAVINS",,  50.296380,   3.542297,,,0,,0
0349,,"AULNOY MONUMENT",,  50.328678,   3.527134,,,0,,0
0350,,"MARIE CURIE",,  50.325843,   3.524493,,,0,,0
0351,,"CIMENTERIE",,  50.287755,   3.338781,,,0,,0
0354,,"SAULTAIN BARRIERE",,  50.341102,   3.563468,,,0,,0
0355,,"SAULTAIN EGLISE",,  50.336642,   3.575431,,,0,,1
0356,,"CHEMIN DES WUILLONS",,  50.335962,   3.582069,,,0,,0
0357,,"CURGIES MAIRIE",,  50.330323,   3.601458,,,0,,0
0358,,"CURGIES CHAPELLE",,  50.328661,   3.607675,,,0,,0
0360,,"LE GRAND CHAMP",,  50.343000,   3.588161,,,0,,0
0361,,"FERME DU MOULIN",,  50.347710,   3.591109,,,0,,0
0362,,"ESTREUX EGLISE",,  50.350494,   3.594527,,,0,,0
0363,,"PAS DE CHEVAL",,  50.352608,   3.595797,,,0,,0
0364,,"MERRHEIM",,  50.325528,   3.380003,,,0,,0
0365,,"CAMBRESIS",,  50.324852,   3.366894,,,0,,0
0366,,"1/4 DE 6 HEURES",,  50.325162,   3.359422,,,0,,1
0367,,"SIX MARIANNES",,  50.328555,   3.334630,,,0,,0
0368,,"BOURRELIER",,  50.335880,   3.295244,,,0,,1
0369,,"LES BAILLONS",,  50.336973,   3.287803,,,0,,0
0371,,"CHABAUD LATOUR",,  50.334052,   3.400520,,,0,,0
0372,,"QUIEVRAIN GARE",,  50.409920,   3.686519,,,0,,0
0374,,"WALLERS 4 RUES",,  50.373425,   3.392514,,,0,,0
0375,,"ABREUVOIR",,  50.378674,   3.393475,,,0,,0
0376,,"WALLERS GARE",,  50.383793,   3.394783,,,0,,0
0377,,"GRAND BRAY",,  50.410050,   3.402395,,,0,,0
0380,,"COLLEGE MOULIN BLANC",,  50.443682,   3.409270,,,0,,0
0381,,"COLLEGE MOULIN BLANC",,  50.443942,   3.409177,,,0,,1
0382,,"VICTOR NOIR",,  50.320630,   3.378922,,,0,,0
0383,,"FAIDHERBE",,  50.318463,   3.375047,,,0,,0
0384,,"MARTIN",,  50.316620,   3.372506,,,0,,0
0385,,"MIRABEAU",,  50.312220,   3.367298,,,0,,0
0386,,"PERUWELZ INSTI TECH",,  50.505704,   3.594353,,,0,,0
0387,,"BOCCA",,  50.307340,   3.383812,,,0,,0
0388,,"PARRAIN",,  50.298304,   3.381513,,,0,,0
0392,,"FLEURY",,  50.276340,   3.406545,,,0,,0
0393,,"L'AUBETTE",,  50.264182,   3.410236,,,0,,0
0394,,"HASPRES GARE",,  50.261350,   3.414469,,,0,,0
0395,,"HASPRES PLACE",,  50.258742,   3.417612,,,0,,1
0397,,"SAINT PE",,  50.314556,   3.389336,,,0,,0
0398,,"JOLIOT CURIE",,  50.306291,   3.387655,,,0,,1
0399,,"BARBUSSE",,  50.303466,   3.388833,,,0,,1
0401,,"ZINCIQUES",,  50.283024,   3.335354,,,0,,0
0402,,"TABAC",,  50.274674,   3.345412,,,0,,0
0403,,"LIEU ST AMAND STADE",,  50.271312,   3.340528,,,0,,1
0404,,"BOUCHAIN GARE",,  50.278462,   3.331760,,,0,,1
0405,,"BOUCHAIN PLACE",,  50.281842,   3.321006,,,0,,1
0406,,"BOUCHAIN EGLISE",,  50.283982,   3.317348,,,0,,0
0407,,"BOUCHAIN OSTREVANT",,  50.285310,   3.312648,,,0,,0
0409,,"HORDAIN LE PAVE",,  50.263468,   3.320654,,,0,,0
0410,,"PERUWELZ PLACE",,  50.510740,   3.593569,,,0,,0
0411,,"HORDAIN S. DE SPORT",,  50.262229,   3.315021,,,0,,0
0412,,"VOSGES",,  50.342581,   3.516229,,,0,place_TYVOSG,1
0413,,"HAULCHIN PYRAMIDE",,  50.317645,   3.421161,,,0,,1
0414,,"SENTIER DE DOUCHY",,  50.315578,   3.427466,,,0,,0
0415,,"HAULCHIN CENTRE",,  50.317781,   3.433747,,,0,,0
0416,,"CITE USINOR",,  50.315063,   3.438644,,,0,,0
0417,,"HAULCHIN GARE",,  50.311679,   3.432378,,,0,,0
0418,,"BERNISSART",,  50.457261,   3.591560,,,0,,0
0420,,"CHEMINOTS",,  50.361539,   3.507311,,,0,,0
0421,,"MONACO",,  50.359031,   3.505702,,,0,,0
0422,,"ESCAUDAIN STADE",,  50.331359,   3.339302,,,0,,0
0424,,"CENTRE F.P.A.",,  50.353148,   3.469394,,,0,,1
0425,,"JACQUET",,  50.352614,   3.461399,,,0,,0
0426,,"RAPART",,  50.352525,   3.455794,,,0,,0
0430,,"HERIN PL DU MONUMENT",,  50.355380,   3.453292,,,0,,0
0431,,"HERIN GRAND PLACE",,  50.357973,   3.452184,,,0,,0
0432,,"LA ROUGEVILLE",,  50.374448,   3.539216,,,0,,0
0433,,"MACAREZ",,  50.370836,   3.534510,,,0,,0
0434,,"HOTEL DES IMPOTS",,  50.366469,   3.528414,,,0,,0
0436,,"FLORENT GILLES",,  50.336757,   3.483111,,,0,,1
0439,,"TRITH GARE",,  50.331228,   3.488038,,,0,,0
0441,,"TRITH PLACE",,  50.323544,   3.483003,,,0,,0
0442,,"TRITH FORT",,  50.320721,   3.479972,,,0,,0
0443,,"CLOUTERIE",,  50.319509,   3.472209,,,0,,0
0444,,"PROUVY GARE",,  50.316342,   3.461183,,,0,,0
0445,,"PROUVY P.N.",,  50.315464,   3.455077,,,0,,0
0446,,"SQUARE BEUGNIES",,  50.321758,   3.451388,,,0,,1
0448,,"AUBRY PLACE",,  50.369773,   3.466142,,,0,,1
0449,,"AUBRY LE MARAIS",,  50.367832,   3.459639,,,0,,0
0450,,"MARECHAL",,  50.360582,   3.450233,,,0,,0
0451,,"LE PLUS COURT",,  50.359721,   3.447159,,,0,,0
0456,,"LES SAULES",,  50.340107,   3.507016,,,0,,0
0457,,"HOTEL DES FORGES",,  50.334932,   3.504052,,,0,,0
0459,,"FONTENELLE",,  50.321861,   3.500443,,,0,,1
0460,,"TRITH CIMETIERE",,  50.326578,   3.483400,,,0,,0
0465,,"MAING MAIRIE",,  50.308244,   3.484010,,,0,,1
0466,,"CUVELIER",,  50.305485,   3.479301,,,0,,1
0469,,"THIANT PLACE",,  50.304569,   3.451012,,,0,,0
0470,,"THIANT CAOUTI",,  50.309285,   3.448071,,,0,,1
0471,,"THIANT JAURES",,  50.303045,   3.445705,,,0,,0
0473,,"BEAUDELIERS",,  50.378403,   3.576499,,,0,,1
0474,,"HUMANITE",,  50.325026,   3.482285,,,0,,0
0475,,"CHAMPAGNE",,  50.339482,   3.524934,,,0,,0
0476,,"MARAICAUX",,  50.393778,   3.485533,,,0,,1
0477,,"CAMBRINUS",,  50.426330,   3.566774,,,0,,0
0478,,"ETS DES FORGES",,  50.322511,   3.382773,,,0,,0
0480,,"CHAPELLE ST MARTIN",,  50.344310,   3.640702,,,0,,1
0481,,"CINQ QUARTS",,  50.351475,   3.637961,,,0,,0
0482,,"SEBOURQUIAUX CASCADE",,  50.352248,   3.650296,,,0,,0
0483,,"VERIMETZ",,  50.340549,   3.651900,,,0,,0
0484,,"SEBOURG TRIEZ",,  50.334866,   3.652477,,,0,,1
0485,,"SEBOURG EGLISE",,  50.344538,   3.645150,,,0,,0
0487,,"CORBEAU",,  50.350378,   3.648919,,,0,,0
0488,,"RUE D'EN HAUT",,  50.351189,   3.652947,,,0,,0
0489,,"PERUWELZ GARE",,  50.513457,   3.592782,,,0,,0
0490,,"ANZIN CIMETIERE",,  50.367596,   3.501088,,,0,,0
0491,,"7 CHEMINS",,  50.339251,   3.481132,,,0,,0
0492,,"WALLERS HERTAIN",,  50.373763,   3.383116,,,0,place_WAH,0
0493,,"FERRER",,  50.372509,   3.388660,,,0,,0
0495,,"MERONETTE",,  50.375771,   3.401710,,,0,,1
0496,,"BLANQUART",,  50.380333,   3.408795,,,0,,1
0497,,"BOUTON",,  50.377211,   3.412194,,,0,,1
0499,,"ARENBERG BARRIERE",,  50.377768,   3.422653,,,0,,0
0500,,"ARENBERG FOSSE",,  50.384464,   3.426691,,,0,,1
0502,,"COUCOU",,  50.379135,   3.429968,,,0,,0
0503,,"VERDUN",,  50.376226,   3.430056,,,0,,0
0504,,"BELLAING ECOLES",,  50.372751,   3.430573,,,0,,1
0505,,"BELLAING CALVAIRE",,  50.368080,   3.428723,,,0,,0
0506,,"OISY PAQUERETTES",,  50.363586,   3.437419,,,0,,0
0508,,"MARTIAL REGNIER",,  50.360502,   3.443043,,,0,,0
0509,,"MASTAING CHAPELLE",,  50.304677,   3.309011,,,0,,0
0510,,"JULES FERRY",,  50.306987,   3.306644,,,0,,0
0511,,"MASTAING MAIRIE",,  50.307006,   3.302803,,,0,,0
0514,,"ANCIENNE GARE",,  50.357947,   3.399960,,,0,,0
0516,,"BELLAING PLACE",,  50.367256,   3.424480,,,0,,0
0517,,"NOUVELLES MAISONS",,  50.365644,   3.420261,,,0,,1
0521,,"LUCIEN JONAS",,  50.378693,   3.500121,,,0,,0
0523,,"LE RUISSARD",,  50.378015,   3.504885,,,0,,0
0524,,"MARCEAU",,  50.334940,   3.350401,,,0,,0
0533,,"LAURIERS",,  50.370592,   3.487635,,,0,,1
0534,,"HERIN CIMETIERE",,  50.362294,   3.454150,,,0,,0
0535,,"COLLINIERE",,  50.433759,   3.428840,,,0,,0
0537,,"ALBERT SCHWEITZER",,  50.345923,   3.554057,,,0,,1
0538,,"AUBEPINES",,  50.331808,   3.597701,,,0,,0
0539,,"PETITE FORET PLACE",,  50.368743,   3.476400,,,0,,1
0542,,"UNIVERSITE",,  50.319982,   3.512577,,,0,place_TYUNI,1
0544,,"ST SAULVE BOSQUET",,  50.368583,   3.560937,,,0,,0
0546,,"ANGUILLE",,  50.427837,   3.409679,,,0,,0
0547,,"PASINO",,  50.443284,   3.438266,,,0,,0
0548,,"HARPIGNIES",,  50.363897,   3.527657,,,0,,1
0550,,"VALMONT",,  50.364563,   3.506717,,,0,,0
0551,,"GAMBETTA",,  50.389308,   3.625112,,,0,,0
0553,,"ST SAULVE LECUYER",,  50.387887,   3.550203,,,0,place_LEC,1
0554,,"ST MARK",,  50.338239,   3.310666,,,0,,0
0555,,"CHARMILLES",,  50.339740,   3.306369,,,0,,0
0557,,"VAL STE CATHERINE",,  50.351335,   3.516779,,,0,place_TYSTCA,0
0558,,"ST AMAND TRETOIRE",,  50.439716,   3.442726,,,0,,0
0559,,"COUTEAUX",,  50.438819,   3.446373,,,0,,0
0560,,"MONT DES BRUYERES",,  50.437298,   3.452120,,,0,,0
0561,,"CHENE CRUPEAU",,  50.440673,   3.455467,,,0,,1
0562,,"CROISETTE",,  50.445591,   3.460379,,,0,,0
0568,,"PARC DERASSE",,  50.386126,   3.503054,,,0,,1
0572,,"BANCEL",,  50.433845,   3.573584,,,0,,1
0573,,"HARDY",,  50.439783,   3.562796,,,0,,0
0574,,"RUE DU BOIS",,  50.439793,   3.553397,,,0,,1
0575,,"PYCK",,  50.443985,   3.553823,,,0,,0
0576,,"CHENE A L' IMAGE",,  50.448566,   3.554685,,,0,,1
0577,,"ODOMEZ CITE",,  50.452601,   3.546003,,,0,,0
0578,,"ODOMEZ MAIRIE",,  50.455806,   3.536930,,,0,,0
0584,,"THIVENCELLE MAIRIE",,  50.439580,   3.634187,,,0,,0
0585,,"O'REILLY",,  50.424577,   3.660819,,,0,,0
0586,,"LA FOLIE",,  50.428563,   3.660446,,,0,,0
0587,,"BELLEUSE",,  50.445112,   3.646126,,,0,,0
0588,,"CALVAIRE ST ROCH",,  50.443712,   3.641868,,,0,,0
0589,,"ST PIERRE",,  50.446097,   3.593887,,,0,,0
0591,,"VENOT",,  50.392903,   3.603620,,,0,,0
0592,,"POUDRIERE",,  50.398099,   3.604137,,,0,,0
0593,,"RIBERY",,  50.398931,   3.608003,,,0,,0
0594,,"CHAPELLE DU MARAIS",,  50.397557,   3.612503,,,0,,0
0595,,"LES ECUMEES",,  50.403799,   3.610074,,,0,,0
0596,,"RUE DE FRESNES",,  50.415012,   3.596007,,,0,place_RDF,0
0597,,"SPIRO GILLS",,  50.419719,   3.586185,,,0,,0
0598,,"PLATEAU",,  50.430468,   3.579512,,,0,,1
0599,,"GHESQUIERE",,  50.305040,   3.332474,,,0,,0
0600,,"ROEULX ALOUETTE",,  50.306874,   3.326190,,,0,,0
0601,,"ROEULX ROQUEBRUNE",,  50.309590,   3.328222,,,0,,0
0602,,"VARSOVIE",,  50.442561,   3.637804,,,0,,0
0603,,"LOUISE MICHEL",,  50.393158,   3.536760,,,0,,0
0604,,"BAYONNE PLACE",,  50.493438,   3.545759,,,0,,0
0606,,"LYCEE COUTEAUX",,  50.447190,   3.441188,,,0,,0
0607,,"INTERVILLE",,  50.450815,   3.435222,,,0,,0
0608,,"PLATANES",,  50.453610,   3.434568,,,0,,0
0609,,"SALLE BAUDUIN",,  50.343081,   3.378182,,,0,,0
0611,,"ROUVIGNIES HERLY",,  50.327604,   3.444899,,,0,,0
0612,,"CLG P.-G. DE GENNES",,  50.365563,   3.476739,,,0,,1
0614,,"ST AMAND CENTRE COM.",,  50.435752,   3.440288,,,0,,0
0615,,"COLLEGE EMILE LITTRE",,  50.298980,   3.399287,,,0,,0
0616,,"TANNERIE",,  50.273347,   3.336562,,,0,,1
0617,,"GROS PIN",,  50.437721,   3.448657,,,0,,0
0618,,"DEFRICHE CIMETIERE",,  50.469946,   3.604900,,,0,,0
0619,,"ROUTE DE CONDE",,  50.448486,   3.448669,,,0,,0
0620,,"EPI D' OR",,  50.369022,   3.394627,,,0,,0
0622,,"ARTRES GARE",,  50.286447,   3.546284,,,0,,0
0627,,"RESIDENCE DU CHATEAU",,  50.314126,   3.366956,,,0,,1
0628,,"LOURCHES CIMETIERE",,  50.312445,   3.362265,,,0,,0
0633,,"RUE DU BRUILLE",,  50.448788,   3.425932,,,0,,0
0643,,"LES 4 VENTS",,  50.463768,   3.515681,,,0,,0
0645,,"BRUILLE MAIRIE",,  50.454682,   3.520480,,,0,,0
0646,,"BRUILLE CIMETIERE",,  50.457181,   3.510092,,,0,,0
0648,,"LEBAS",,  50.353466,   3.363627,,,0,,0
0649,,"MARLY HENRI BARBUSSE",,  50.344027,   3.558294,,,0,,0
0651,,"AVESNES EGLISE",,  50.251814,   3.376184,,,0,,0
0652,,"AVESNES MAIRIE",,  50.249201,   3.374805,,,0,,0
0653,,"ST AMAND ELNON",,  50.453648,   3.430114,,,0,place_PWELL,0
0654,,"LA ROUGE PLIE",,  50.317006,   3.494515,,,0,,0
0655,,"HORDAIN S. DE SPORT",,  50.263073,   3.315654,,,0,,1
0657,,"AUGUSTIN BAY",,  50.461591,   3.576559,,,0,,0
